position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ESU6.GLBX-StrategySpecNautilusAdapter-000-ca47c4d8-979c-49b2-bfda-34802ba9e18a,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260622-134500-001-000-1,O-20260622-154500-001-000-2,BUY,FLAT,0,1,1782135900000000000,2026-06-22 13:45:00+00:00,1782143100000000000,2026-06-22 15:45:00+00:00,7200000000000,5505.25,5528.75,['5.00 USD'],0.00427,18.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000-fa09f3b0-40d8-4bc6-a31f-806bdd0ce100,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260622-155500-001-000-3,O-20260622-175500-001-000-4,BUY,FLAT,0,1,1782143700000000000,2026-06-22 15:55:00+00:00,1782150900000000000,2026-06-22 17:55:00+00:00,7200000000000,5530.0,5553.5,['5.00 USD'],0.00425,18.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260622-180500-001-000-5,O-20260622-195500-001-000-6,BUY,FLAT,0,1,1782151500000000000,2026-06-22 18:05:00+00:00,1782158100000000000,2026-06-22 19:55:00+00:00,6600000000000,5556.0,5577.5,['5.00 USD'],0.00387,16.50 USD,False
