client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20260626-134500-001-000-1,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-001,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-080a8bf48d4096e6-017,MARKET,BUY,1,GTC,False,False,1,TAKER,5553.25,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ded982c7-9405-4db2-9393-68f04fbe6698,2026-06-26 13:45:00+00:00,2026-06-26 13:45:00+00:00
O-20260626-174500-001-000-2,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-002,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-100c5d905b4e9188-210,MARKET,SELL,1,GTC,False,False,1,TAKER,5600.75,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b0d4b609-0730-40bc-877a-5b9bd9782b30,2026-06-26 17:45:00+00:00,2026-06-26 17:45:00+00:00
O-20260626-175500-001-000-3,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-003,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-dfa23aa82ae6c9ae-219,MARKET,BUY,1,GTC,False,False,1,TAKER,5602.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d752e1a7-535e-4aeb-b468-96942d762210,2026-06-26 17:55:00+00:00,2026-06-26 17:55:00+00:00
O-20260626-175500-001-000-4,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-004,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-dfa23aa82ae6c9ae-220,MARKET,SELL,1,GTC,False,False,1,TAKER,5601.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3cc173f8-333e-4899-bb37-001a5d66117e,2026-06-26 17:55:00+00:00,2026-06-26 17:55:00+00:00
O-20260626-180500-001-000-5,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-005,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-3204196e1c18541c-229,MARKET,BUY,1,GTC,False,False,1,TAKER,5604.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,220e6e02-5f91-4688-bb5f-155fad4f5daf,2026-06-26 18:05:00+00:00,2026-06-26 18:05:00+00:00
O-20260626-195500-001-000-6,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-006,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-5e690b060816227b-318,MARKET,SELL,1,GTC,False,False,1,TAKER,5625.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,89595aa1-f704-48f1-8e54-8cb9e12dcd91,2026-06-26 19:55:00+00:00,2026-06-26 19:55:00+00:00
