client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20260624-134500-001-000-1,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-001,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-42e514ef6009ad67-017,MARKET,BUY,1,GTC,False,False,1,TAKER,5529.25,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3108b5df-54ee-47ba-be69-50840bdf83f3,2026-06-24 13:45:00+00:00,2026-06-24 13:45:00+00:00
O-20260624-174500-001-000-2,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-002,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-6a332f4069c65c13-210,MARKET,SELL,1,GTC,False,False,1,TAKER,5576.75,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8895b0a1-80e9-4c7b-a001-744a2e9ea452,2026-06-24 17:45:00+00:00,2026-06-24 17:45:00+00:00
O-20260624-175500-001-000-3,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-003,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-f5306f9eab89a591-219,MARKET,BUY,1,GTC,False,False,1,TAKER,5578.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c17f05b3-4178-40a0-8017-a0a865347aed,2026-06-24 17:55:00+00:00,2026-06-24 17:55:00+00:00
O-20260624-175500-001-000-4,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-004,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-f5306f9eab89a591-220,MARKET,SELL,1,GTC,False,False,1,TAKER,5577.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7850afff-cbcf-455c-8792-fbfcf52f574e,2026-06-24 17:55:00+00:00,2026-06-24 17:55:00+00:00
O-20260624-180500-001-000-5,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-005,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-e02ab2265a387afd-229,MARKET,BUY,1,GTC,False,False,1,TAKER,5580.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,20905e67-8421-4f99-b38a-da5adbeb5599,2026-06-24 18:05:00+00:00,2026-06-24 18:05:00+00:00
O-20260624-195500-001-000-6,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-006,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-3eb55c8c2725c0be-318,MARKET,SELL,1,GTC,False,False,1,TAKER,5601.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b65cc0ed-749c-4377-9f0c-28047fffc2f3,2026-06-24 19:55:00+00:00,2026-06-24 19:55:00+00:00
