position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ESU6.GLBX-StrategySpecNautilusAdapter-000-53021cf4-8e90-48ab-b6d5-ad97be8689ce,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260624-134500-001-000-1,O-20260624-174500-001-000-2,BUY,FLAT,0,1,1782308700000000000,2026-06-24 13:45:00+00:00,1782323100000000000,2026-06-24 17:45:00+00:00,14400000000000.0,5529.25,5576.75,['5.00 USD'],0.00859,42.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000-6a534810-264d-4646-a95e-3ddc13e4a0a3,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260624-175500-001-000-3,O-20260624-175500-001-000-4,BUY,FLAT,0,1,1782323700000000000,2026-06-24 17:55:00+00:00,1782323700000000000,2026-06-24 17:55:00+00:00,,5578.0,5577.5,['5.00 USD'],-9e-05,-5.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260624-180500-001-000-5,O-20260624-195500-001-000-6,BUY,FLAT,0,1,1782324300000000000,2026-06-24 18:05:00+00:00,1782330900000000000,2026-06-24 19:55:00+00:00,6600000000000.0,5580.0,5601.5,['5.00 USD'],0.00385,16.50 USD,False
