position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ESU6.GLBX-StrategySpecNautilusAdapter-000-99670e5f-f604-4724-80e6-ac2bcf25de18,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260622-134500-001-000-1,O-20260622-174500-001-000-2,BUY,FLAT,0,1,1782135900000000000,2026-06-22 13:45:00+00:00,1782150300000000000,2026-06-22 17:45:00+00:00,14400000000000,5505.25,5552.75,['5.00 USD'],0.00863,42.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260622-175500-001-000-3,O-20260622-195500-001-000-4,BUY,FLAT,0,1,1782150900000000000,2026-06-22 17:55:00+00:00,1782158100000000000,2026-06-22 19:55:00+00:00,7200000000000,5554.0,5577.5,['5.00 USD'],0.00423,18.50 USD,False
