position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ESU6.GLBX-StrategySpecNautilusAdapter-000-4c502f11-bc12-468e-9c14-79ca25a0e5d7,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260626-134500-001-000-1,O-20260626-174500-001-000-2,BUY,FLAT,0,1,1782481500000000000,2026-06-26 13:45:00+00:00,1782495900000000000,2026-06-26 17:45:00+00:00,14400000000000,5553.25,5600.75,['5.00 USD'],0.00855,42.50 USD,True
ESU6.GLBX-StrategySpecNautilusAdapter-000,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-001,O-20260626-175500-001-000-3,O-20260626-195500-001-000-4,BUY,FLAT,0,1,1782496500000000000,2026-06-26 17:55:00+00:00,1782503700000000000,2026-06-26 19:55:00+00:00,7200000000000,5602.0,5625.5,['5.00 USD'],0.00419,18.50 USD,False
