client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20260626-134500-001-000-1,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-001,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-080a8bf48d4096e6-017,MARKET,BUY,1,GTC,False,False,1,TAKER,5553.25,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7f596970-1e55-4bed-b37c-b81b53951c11,2026-06-26 13:45:00+00:00,2026-06-26 13:45:00+00:00
O-20260626-154500-001-000-2,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-002,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-3d9845652aed17be-114,MARKET,SELL,1,GTC,False,False,1,TAKER,5576.75,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1b6b5206-8042-44b8-b64f-db562d04f1a1,2026-06-26 15:45:00+00:00,2026-06-26 15:45:00+00:00
O-20260626-155500-001-000-3,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-003,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-e31ca019f4bf0533-123,MARKET,BUY,1,GTC,False,False,1,TAKER,5578.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,db8d69db-2dba-4d56-9ad5-e0c05a7871d9,2026-06-26 15:55:00+00:00,2026-06-26 15:55:00+00:00
O-20260626-175500-001-000-4,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-004,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-dfa23aa82ae6c9ae-220,MARKET,SELL,1,GTC,False,False,1,TAKER,5601.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ce0a652c-2169-4f2e-ba3f-a1135b6c69eb,2026-06-26 17:55:00+00:00,2026-06-26 17:55:00+00:00
O-20260626-180500-001-000-5,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-005,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-3204196e1c18541c-229,MARKET,BUY,1,GTC,False,False,1,TAKER,5604.0,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f81877dc-f663-4b18-9c3d-0ccb958649a2,2026-06-26 18:05:00+00:00,2026-06-26 18:05:00+00:00
O-20260626-195500-001-000-6,BACKTESTER-001,StrategySpecNautilusAdapter-000,ESU6.GLBX,GLBX-1-006,ESU6.GLBX-StrategySpecNautilusAdapter-000,GLBX-001,T-5e690b060816227b-318,MARKET,SELL,1,GTC,False,False,1,TAKER,5625.5,0.0,['2.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b3017454-32e8-43b2-a45e-04f687b17e18,2026-06-26 19:55:00+00:00,2026-06-26 19:55:00+00:00
